Jobkey,Jobtitle,Company,City,State,Country,FormattedLocation,Date,Snippet,URL,Latitude,Longitude,FormattedRelativeTime
8652f6ffb3650ea4,Software Engineer (Front End),Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:27:59 GMT","Work with a team of Data Scientists, Engineers, Growth Marketers, Designers, and Entrepreneurs, all united by a common mission to drive the most important...",http://www.indeed.co.in/viewjob?jk=8652f6ffb3650ea4&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.634615,77.21978,30+ days ago
3e929023a37554ca,Software Engineer (Back End),Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:27:56 GMT","Work with a team of Data Scientists, Engineers, Growth Marketers, Designers, and Entrepreneurs, all united by a common mission to drive the most important...",http://www.indeed.co.in/viewjob?jk=3e929023a37554ca&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.634615,77.21978,30+ days ago
8d37a7dd9fef6a54,Data Associate,Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:28:01 GMT",Start carrying out data analysis under mentorship from our Economists and Data Scientists. A Data Associate at SocialCops will be responsible for identifying...,http://www.indeed.co.in/viewjob?jk=8d37a7dd9fef6a54&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.634615,77.21978,30+ days ago
9f185a612dbd5909,Finance Associate,Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:27:27 GMT","Work with a team of Data Scientists, Engineers, Growth Marketers, Designers, and Entrepreneurs, all united by a common mission to drive the most important...",http://www.indeed.co.in/viewjob?jk=9f185a612dbd5909&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.634615,77.21978,30+ days ago
67835e0db6577093,Six-Month Internship,Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:27:20 GMT","Our Data Team members are masters at sourcing data, cleaning data, and finding patterns in data. Our Data Team works with the millions of data points that flow...",http://www.indeed.co.in/viewjob?jk=67835e0db6577093&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.634615,77.21978,30+ days ago
308eedface0cbef3,Manager of Operations - Periscope,McKinsey & Company,New Delhi,DL,IN,"New Delhi, Delhi","Mon, 03 Apr 2017 23:58:31 GMT","As one of the fastest-growing parts of our firm, New Ventures has more than 1,000 dedicated professionals (including more than 800 analysts and data scientists)...",http://www.indeed.co.in/viewjob?jk=308eedface0cbef3&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.634615,77.21978,30+ days ago
f28828c4c61c7f62,Customer Support Specialist,Socialcops,New Delhi,DL,IN,"New Delhi, Delhi","Thu, 16 Feb 2017 07:27:59 GMT","Work with a team of Data Scientists, Engineers, Growth Marketers, Designers and Entrepreneurs, all united by a common mission to drive the most important...",http://www.indeed.co.in/viewjob?jk=f28828c4c61c7f62&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.634615,77.21978,30+ days ago
a76c6995717e57d7,Associate [17],eLitmus,Delhi,DL,IN,"Delhi, Delhi","Thu, 08 Jun 2017 16:28:53 GMT","So why waste first 7-8 years of your life doing roles like software coder, equity analyst, site engineer, data scientist etc which do not give you skills to be...",http://www.indeed.co.in/viewjob?jk=a76c6995717e57d7&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.664835,77.21429,2 days ago
a4ecfbe90f1bd9a1,Data Scientist - Python,HUQUO CONSULTING PVT. LTD.,Delhi,DL,IN,"Delhi, Delhi","Sun, 14 May 2017 01:58:36 GMT","Data Structures - Lists, Tuples and Dictionaries2. Familiarity with pandas, numpy, scikit-learn and scipy3....",http://www.indeed.co.in/viewjob?jk=a4ecfbe90f1bd9a1&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.664835,77.21429,28 days ago
82ee68b04f906583,Head- Biomedical Engineering,Anastomosis Consultancy,Delhi,DL,IN,"Delhi, Delhi","Thu, 08 Jun 2017 00:03:47 GMT","Conduct research, along with life scientists, chemists, and medical scientists, on the engineering aspects of the biological systems of humans and animals...",http://www.indeed.co.in/viewjob?jk=82ee68b04f906583&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el_ZtmubHVK20rphW8ZoQ7lbtUxFvClJ8ub47eK5ONldwrvDLEXBBU2Tt5Keco4YdpQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibeva9f1fac1me,28.664835,77.21429,3 days ago
