Jobkey,Jobtitle,Company,City,State,Country,FormattedLocation,Date,Snippet,URL,Latitude,Longitude,FormattedRelativeTime
c822b64a1008e72a,"Data Scientist, Analytics",Facebook,Seattle,WA,US,"Seattle, WA","Wed, 31 May 2017 23:57:15 GMT",We’re looking for data scientists to work on our core and business products (ex. The Data Scientist Analytics role has work across the following four areas:....,http://www.indeed.com/viewjob?jk=c822b64a1008e72a&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,47.604397,-122.32967,10 days ago
07b54af3c14f11bf,Junior Data Scientist,Collective[i],San Francisco,CA,US,"San Francisco, CA","Fri, 02 Jun 2017 19:51:31 GMT","Some experience with data manipulation and analysis using SQL, noSQL, Java, C, SAS, and machine learning suites such as Mahout, Weka, and RapidMiner....",http://www.indeed.com/viewjob?jk=07b54af3c14f11bf&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,37.774727,-122.41758,8 days ago
209b5743f2c73e7a,Data Analyst - NEW YORK,JOOR,New York,NY,US,"New York, NY","Tue, 06 Jun 2017 00:55:13 GMT","1+ Years of Experience as a Data Analyst, Data Engineer, or Data Scientist. Interest in the Generation and Presentation of Actionable Data Insights....",http://www.indeed.com/viewjob?jk=209b5743f2c73e7a&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,40.75,-73.99451,5 days ago
33e1266a48b2f806,Data Scientist,Decision Resources Group,Boston,MA,US,"Boston, MA","Wed, 07 Jun 2017 20:59:43 GMT",Perform deep dives into our real-world data assets searching for patterns and insights in specific areas of internal or customer interest....,http://www.indeed.com/viewjob?jk=33e1266a48b2f806&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,42.357143,-71.05495,3 days ago
7fe56f65803f045d,"Product Analyst, Data Science",Google,Kirkland,WA,US,"Kirkland, WA","Tue, 23 May 2017 09:50:33 GMT","Deep interest and aptitude in data, metrics, analysis and trends and applied knowledge of measurement, statistics and program evaluation....",http://www.indeed.com/viewjob?jk=7fe56f65803f045d&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,47.68132,-122.2033,19 days ago
9ccc8e6d7c94f06f,Data Scientist,Createch,Santa Monica,CA,US,"Santa Monica, CA","Thu, 08 Jun 2017 00:12:04 GMT","A data scientist with at least 2 years of experience in an ad agency environment. We focus on positions in Digital Marketing, Data &amp; Research, Design, Content...",http://www.indeed.com/viewjob?jk=9ccc8e6d7c94f06f&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,34.027473,-118.46703,3 days ago
be41577a9cafca29,Data Scientist With Machine Learning,Sumeru Solutions,Sunnyvale,CA,US,"Sunnyvale, CA","Sat, 03 Jun 2017 03:26:25 GMT","Use techniques from statistics, machine learning, and other data sciences to estimate predictive models from numeric, categorical, textual, geographic, and...",http://www.indeed.com/viewjob?jk=be41577a9cafca29&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,37.4011,-122.00549,8 days ago
af9753cefeb4c88e,"Machine Learning Data Scientist, Natural Language Processing",ParaStack,San Diego,CA,US,"San Diego, CA","Sat, 20 May 2017 03:44:46 GMT",Develop deep learning and other suitable machine learning models to predict insights from conversational data. Utilize natural language processing algorithms to...,http://www.indeed.com/viewjob?jk=af9753cefeb4c88e&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,32.892857,-117.1978,22 days ago
69b7cc25400b9dc1,Data Scientist,The University of Pittsburgh,Pittsburgh,PA,US,"Pittsburgh, PA","Mon, 22 May 2017 17:21:10 GMT","Regression modeling, machine learning, data mining, clustering). The Data Scientist will work in the Office of Provost to improve existing data management...",http://www.indeed.com/viewjob?jk=69b7cc25400b9dc1&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,40.43956,-79.99451,19 days ago
279ec3a5dfb92edb,Data Scientist,Hopper,Cambridge,MA,US,"Cambridge, MA","Wed, 01 Mar 2017 08:00:34 GMT","Experience with data mining, machine learning, statistical modeling tools and underlying algorithms. Experience in Pandas, R, SAS or other tools appropriate for...",http://www.indeed.com/viewjob?jk=279ec3a5dfb92edb&qd=hpn1PIYnYFUUyI3l1SSmTmLzJSrmgYmxSc2XHc68el9CgLkoWRrDTuxuXwltiBnwapNDZ_xWj7GJR16blBPPClM5kdKwJEieBZDqn3rl_vQ1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=3864921654995829&atk=1bibf88dc1d4j4t9,42.373627,-71.10439,30+ days ago
